WID,LearnCondition,TrialName,LearnTest,TrialBase,TrialNumber,Response,NormResp,TrialType,IsLearning,RevType,CorrectResp,TrialOrd,Time
S117,2,Learning_IB_5_N,Dist,Learning_IB_5,5,R,R,IB,Learning,N,L,20,1869
S117,2,Learning_CD_8_R,Dist,Learning_CD_8,8,B,B,CD,Learning,R,L,21,3375
S117,2,Learning_IB_7_N,Dist,Learning_IB_7,7,B,B,IB,Learning,N,L,22,1987
S117,2,Learning_IB_0_R,Dist,Learning_IB_0,0,R,L,IB,Learning,R,L,23,2129
S117,2,Learning_CD_0_R,Dist,Learning_CD_0,0,B,B,CD,Learning,R,L,24,869
S117,2,Learning_CD_1_N,Dist,Learning_CD_1,1,L,L,CD,Learning,N,L,25,2274
S117,2,Learning_CD_11_N,Dist,Learning_CD_11,11,B,B,CD,Learning,N,L,26,4188
S117,2,Learning_IB_2_R,Dist,Learning_IB_2,2,R,L,IB,Learning,R,L,27,1757
S117,2,Learning_CD_9_N,Dist,Learning_CD_9,9,B,B,CD,Learning,N,L,28,648
S117,2,Learning_IB_3_N,Dist,Learning_IB_3,3,R,R,IB,Learning,N,L,29,1315
S117,2,Testing_CW_5_N,Dist,Testing_CW_5,5,L,L,CW,Testing,N,L,0,6310
S117,2,Testing_CW_46_R,Dist,Testing_CW_46,46,R,L,CW,Testing,R,L,1,1568
S117,2,Testing_CD_8_R,Dist,Testing_CD_8,8,B,B,CD,Testing,R,L,2,2000
S117,2,Testing_CD_3_N,Dist,Testing_CD_3,3,L,L,CD,Testing,N,L,3,2824
S117,2,Testing_CD_48_R,Dist,Testing_CD_48,48,B,B,CD,Testing,R,L,4,778
S117,2,Testing_CD_5_N,Dist,Testing_CD_5,5,L,L,CD,Testing,N,L,5,2721
S117,2,Testing_CW_31_N,Dist,Testing_CW_31,31,L,L,CW,Testing,N,L,6,8416
S117,2,Testing_CD_25_N,Dist,Testing_CD_25,25,B,B,CD,Testing,N,L,7,1153
S117,2,Testing_CB_22_R,Dist,Testing_CB_22,22,B,B,CB,Testing,R,B,8,2730
S117,2,Testing_CW_38_R,Dist,Testing_CW_38,38,R,L,CW,Testing,R,L,9,1082
S117,2,Testing_CW_20_R,Dist,Testing_CW_20,20,L,R,CW,Testing,R,L,10,2287
S117,2,Testing_CW_29_N,Dist,Testing_CW_29,29,B,B,CW,Testing,N,L,11,1087
S117,2,Testing_CD_11_N,Dist,Testing_CD_11,11,L,L,CD,Testing,N,L,12,3819
S117,2,Testing_CD_12_R,Dist,Testing_CD_12,12,B,B,CD,Testing,R,L,13,800
S117,2,Testing_CD_21_N,Dist,Testing_CD_21,21,B,B,CD,Testing,N,L,14,8277
S117,2,Testing_CB_10_R,Dist,Testing_CB_10,10,R,L,CB,Testing,R,B,15,1118
S117,2,Testing_CW_11_N,Dist,Testing_CW_11,11,L,L,CW,Testing,N,L,16,2780
S117,2,Testing_CD_20_R,Dist,Testing_CD_20,20,B,B,CD,Testing,R,L,17,624
S117,2,Testing_CB_20_R,Dist,Testing_CB_20,20,L,R,CB,Testing,R,B,18,1752
S117,2,Testing_CW_28_R,Dist,Testing_CW_28,28,R,L,CW,Testing,R,L,19,2267
S117,2,Testing_CD_15_N,Dist,Testing_CD_15,15,B,B,CD,Testing,N,L,20,1327
S117,2,Testing_CW_10_R,Dist,Testing_CW_10,10,R,L,CW,Testing,R,L,21,1671
S117,2,Testing_CB_19_N,Dist,Testing_CB_19,19,B,B,CB,Testing,N,B,22,958
S117,2,Testing_CD_38_R,Dist,Testing_CD_38,38,B,B,CD,Testing,R,L,23,2868
S117,2,Testing_CB_32_R,Dist,Testing_CB_32,32,R,L,CB,Testing,R,B,24,905
S117,2,Testing_CD_2_R,Dist,Testing_CD_2,2,B,B,CD,Testing,R,L,25,597
S117,2,Testing_CD_1_N,Dist,Testing_CD_1,1,L,L,CD,Testing,N,L,26,501
S117,2,Testing_CW_25_N,Dist,Testing_CW_25,25,B,B,CW,Testing,N,L,27,2093
S117,2,Testing_CW_1_N,Dist,Testing_CW_1,1,R,R,CW,Testing,N,L,28,531
S117,2,Testing_CB_36_R,Dist,Testing_CB_36,36,L,R,CB,Testing,R,B,29,1280
S117,2,Testing_CW_45_N,Dist,Testing_CW_45,45,B,B,CW,Testing,N,L,30,1238
S117,2,Testing_CD_14_R,Dist,Testing_CD_14,14,R,L,CD,Testing,R,L,31,2898
S117,2,Testing_CW_17_N,Dist,Testing_CW_17,17,B,B,CW,Testing,N,L,32,5914
S117,2,Testing_CW_40_R,Dist,Testing_CW_40,40,L,R,CW,Testing,R,L,33,428
S117,2,Testing_CW_41_N,Dist,Testing_CW_41,41,B,B,CW,Testing,N,L,34,425
S117,2,Testing_CB_38_R,Dist,Testing_CB_38,38,R,L,CB,Testing,R,B,35,652
S117,2,Testing_CD_18_R,Dist,Testing_CD_18,18,B,B,CD,Testing,R,L,36,975
S117,2,Testing_CD_28_R,Dist,Testing_CD_28,28,R,L,CD,Testing,R,L,37,1836
S117,2,Testing_CD_34_R,Dist,Testing_CD_34,34,L,R,CD,Testing,R,L,38,2080
S117,2,Testing_CW_49_N,Dist,Testing_CW_49,49,B,B,CW,Testing,N,L,39,485
S117,2,Testing_CW_0_R,Dist,Testing_CW_0,0,R,L,CW,Testing,R,L,40,626
S117,2,Testing_CB_30_R,Dist,Testing_CB_30,30,B,B,CB,Testing,R,B,41,682
S117,2,Testing_CB_18_R,Dist,Testing_CB_18,18,R,L,CB,Testing,R,B,42,1059
S117,2,Testing_CW_37_N,Dist,Testing_CW_37,37,L,L,CW,Testing,N,L,43,2806
S117,2,Testing_CW_21_N,Dist,Testing_CW_21,21,R,R,CW,Testing,N,L,44,1611
S117,2,Testing_CB_1_N,Dist,Testing_CB_1,1,B,B,CB,Testing,N,B,45,1910
S117,2,Testing_CB_29_N,Dist,Testing_CB_29,29,R,R,CB,Testing,N,B,46,782
S117,2,Testing_CD_30_R,Dist,Testing_CD_30,30,B,B,CD,Testing,R,L,47,4681
S117,2,Testing_CB_43_N,Dist,Testing_CB_43,43,L,L,CB,Testing,N,B,48,562
S117,2,Testing_CD_9_N,Dist,Testing_CD_9,9,R,R,CD,Testing,N,L,49,2860
S117,2,Testing_CW_23_N,Dist,Testing_CW_23,23,B,B,CW,Testing,N,L,50,843
S117,2,Testing_CW_22_R,Dist,Testing_CW_22,22,B,B,CW,Testing,R,L,51,930
S117,2,Testing_CB_4_R,Dist,Testing_CB_4,4,B,B,CB,Testing,R,B,52,2414
S117,2,Testing_CW_19_N,Dist,Testing_CW_19,19,L,L,CW,Testing,N,L,53,2540
S117,2,Testing_CW_43_N,Dist,Testing_CW_43,43,L,L,CW,Testing,N,L,54,1377
S117,2,Testing_CB_42_R,Dist,Testing_CB_42,42,R,L,CB,Testing,R,B,55,971
S117,2,Testing_CB_9_N,Dist,Testing_CB_9,9,B,B,CB,Testing,N,B,56,1849
S117,2,Testing_CD_45_N,Dist,Testing_CD_45,45,L,L,CD,Testing,N,L,57,1227
S117,2,Testing_CD_19_N,Dist,Testing_CD_19,19,R,R,CD,Testing,N,L,58,1916
S117,2,Testing_CD_29_N,Dist,Testing_CD_29,29,B,B,CD,Testing,N,L,59,676
S117,2,Testing_CB_6_R,Dist,Testing_CB_6,6,L,R,CB,Testing,R,B,60,813
S117,2,Testing_CW_47_N,Dist,Testing_CW_47,47,B,B,CW,Testing,N,L,61,694
S117,2,Testing_CB_0_R,Dist,Testing_CB_0,0,L,R,CB,Testing,R,B,62,565
S117,2,Testing_CD_7_N,Dist,Testing_CD_7,7,B,B,CD,Testing,N,L,63,2080
S117,2,Testing_CW_44_R,Dist,Testing_CW_44,44,R,L,CW,Testing,R,L,64,790
S117,2,Testing_CB_25_N,Dist,Testing_CB_25,25,B,B,CB,Testing,N,B,65,2427
S117,2,Testing_CB_3_N,Dist,Testing_CB_3,3,B,B,CB,Testing,N,B,66,1820
S117,2,Testing_CD_22_R,Dist,Testing_CD_22,22,R,L,CD,Testing,R,L,67,1248
S117,2,Testing_CD_17_N,Dist,Testing_CD_17,17,B,B,CD,Testing,N,L,68,611
S117,2,Testing_CD_23_N,Dist,Testing_CD_23,23,L,L,CD,Testing,N,L,69,604
S117,2,Testing_CW_7_N,Dist,Testing_CW_7,7,L,L,CW,Testing,N,L,70,1354
S117,2,Testing_CB_14_R,Dist,Testing_CB_14,14,B,B,CB,Testing,R,B,71,483
S117,2,Testing_CD_39_N,Dist,Testing_CD_39,39,R,R,CD,Testing,N,L,72,752
S117,2,Testing_CB_24_R,Dist,Testing_CB_24,24,B,B,CB,Testing,R,B,73,1174
S117,2,Testing_CB_34_R,Dist,Testing_CB_34,34,L,R,CB,Testing,R,B,74,852
S117,2,Testing_CW_2_R,Dist,Testing_CW_2,2,B,B,CW,Testing,R,L,75,395
S117,2,Testing_CD_44_R,Dist,Testing_CD_44,44,R,L,CD,Testing,R,L,76,630
S117,2,Testing_CW_39_N,Dist,Testing_CW_39,39,L,L,CW,Testing,N,L,77,1538
S117,2,Testing_CB_28_R,Dist,Testing_CB_28,28,B,B,CB,Testing,R,B,78,1069
S117,2,Testing_CD_16_R,Dist,Testing_CD_16,16,B,B,CD,Testing,R,L,79,3383
S117,2,Testing_CW_26_R,Dist,Testing_CW_26,26,R,L,CW,Testing,R,L,80,1193
S117,2,Testing_CD_13_N,Dist,Testing_CD_13,13,B,B,CD,Testing,N,L,81,1409
S117,2,Testing_CB_2_R,Dist,Testing_CB_2,2,L,R,CB,Testing,R,B,82,588
S117,2,Testing_CW_35_N,Dist,Testing_CW_35,35,B,B,CW,Testing,N,L,83,614
S117,2,Testing_CW_16_R,Dist,Testing_CW_16,16,R,L,CW,Testing,R,L,84,2895
S117,2,Testing_CD_24_R,Dist,Testing_CD_24,24,B,B,CD,Testing,R,L,85,524
S117,2,Testing_CB_49_N,Dist,Testing_CB_49,49,L,L,CB,Testing,N,B,86,1324
S117,2,Testing_CB_47_N,Dist,Testing_CB_47,47,B,B,CB,Testing,N,B,87,469
S117,2,Testing_CB_37_N,Dist,Testing_CB_37,37,R,R,CB,Testing,N,B,88,1103
S117,2,Testing_CW_34_R,Dist,Testing_CW_34,34,B,B,CW,Testing,R,L,89,3321
S117,2,Testing_CD_47_N,Dist,Testing_CD_47,47,L,L,CD,Testing,N,L,90,519
S117,2,Testing_CB_45_N,Dist,Testing_CB_45,45,B,B,CB,Testing,N,B,91,1026
S117,2,Testing_CB_5_N,Dist,Testing_CB_5,5,B,B,CB,Testing,N,B,92,625
S117,2,Testing_CW_14_R,Dist,Testing_CW_14,14,B,B,CW,Testing,R,L,93,1547
S117,2,Testing_CB_7_N,Dist,Testing_CB_7,7,L,L,CB,Testing,N,B,94,2047
S117,2,Testing_CW_9_N,Dist,Testing_CW_9,9,R,R,CW,Testing,N,L,95,1302
S117,2,Testing_CB_12_R,Dist,Testing_CB_12,12,B,B,CB,Testing,R,B,96,1456
S117,2,Testing_CW_24_R,Dist,Testing_CW_24,24,L,R,CW,Testing,R,L,97,1703
S117,2,Testing_CB_41_N,Dist,Testing_CB_41,41,B,B,CB,Testing,N,B,98,528
S117,2,Testing_CW_3_N,Dist,Testing_CW_3,3,B,B,CW,Testing,N,L,99,1207
S117,2,Testing_CD_27_N,Dist,Testing_CD_27,27,R,R,CD,Testing,N,L,100,1797
S117,2,Testing_CD_36_R,Dist,Testing_CD_36,36,B,B,CD,Testing,R,L,101,2695
S117,2,Testing_CB_33_N,Dist,Testing_CB_33,33,B,B,CB,Testing,N,B,102,1438
S117,2,Testing_CW_12_R,Dist,Testing_CW_12,12,R,L,CW,Testing,R,L,103,1001
S117,2,Testing_CD_32_R,Dist,Testing_CD_32,32,B,B,CD,Testing,R,L,104,1996
S117,2,Testing_CB_16_R,Dist,Testing_CB_16,16,R,L,CB,Testing,R,B,105,664
S117,2,Testing_CB_15_N,Dist,Testing_CB_15,15,B,B,CB,Testing,N,B,106,5786
S117,2,Testing_CB_21_N,Dist,Testing_CB_21,21,R,R,CB,Testing,N,B,107,456
S117,2,Testing_CD_4_R,Dist,Testing_CD_4,4,R,L,CD,Testing,R,L,108,10245
S117,2,Testing_CD_37_N,Dist,Testing_CD_37,37,L,L,CD,Testing,N,L,109,431
S117,2,Testing_CD_41_N,Dist,Testing_CD_41,41,B,B,CD,Testing,N,L,110,421
S117,2,Testing_CD_10_R,Dist,Testing_CD_10,10,R,L,CD,Testing,R,L,111,2743
S117,2,Testing_CB_8_R,Dist,Testing_CB_8,8,B,B,CB,Testing,R,B,112,2233
S117,2,Testing_CB_35_N,Dist,Testing_CB_35,35,B,B,CB,Testing,N,B,113,4641
S117,2,Testing_CW_18_R,Dist,Testing_CW_18,18,R,L,CW,Testing,R,L,114,423
S117,2,Testing_CB_11_N,Dist,Testing_CB_11,11,B,B,CB,Testing,N,B,115,258
S117,2,Testing_CD_6_R,Dist,Testing_CD_6,6,R,L,CD,Testing,R,L,116,1837
S117,2,Testing_CB_23_N,Dist,Testing_CB_23,23,B,B,CB,Testing,N,B,117,1432
S117,2,Testing_CB_46_R,Dist,Testing_CB_46,46,R,L,CB,Testing,R,B,118,480
S117,2,Testing_CD_26_R,Dist,Testing_CD_26,26,B,B,CD,Testing,R,L,119,457
S117,2,Testing_CB_31_N,Dist,Testing_CB_31,31,B,B,CB,Testing,N,B,120,2133
S117,2,Testing_CD_31_N,Dist,Testing_CD_31,31,R,R,CD,Testing,N,L,121,777
S117,2,Testing_CD_40_R,Dist,Testing_CD_40,40,L,R,CD,Testing,R,L,122,2781
S117,2,Testing_CW_42_R,Dist,Testing_CW_42,42,R,L,CW,Testing,R,L,123,1526
S117,2,Testing_CD_0_R,Dist,Testing_CD_0,0,L,R,CD,Testing,R,L,124,3052
S117,2,Testing_CD_43_N,Dist,Testing_CD_43,43,B,B,CD,Testing,N,L,125,499
S117,2,Testing_CD_46_R,Dist,Testing_CD_46,46,R,L,CD,Testing,R,L,126,1296
S117,2,Testing_CD_42_R,Dist,Testing_CD_42,42,B,B,CD,Testing,R,L,127,2975
S117,2,Testing_CW_30_R,Dist,Testing_CW_30,30,R,L,CW,Testing,R,L,128,1520
S117,2,Testing_CW_13_N,Dist,Testing_CW_13,13,L,L,CW,Testing,N,L,129,1591
S117,2,Testing_CW_36_R,Dist,Testing_CW_36,36,B,B,CW,Testing,R,L,130,1148
S117,2,Testing_CW_33_N,Dist,Testing_CW_33,33,B,B,CW,Testing,N,L,131,24237
S117,2,Testing_CD_49_N,Dist,Testing_CD_49,49,R,R,CD,Testing,N,L,132,588
S117,2,Testing_CD_33_N,Dist,Testing_CD_33,33,L,L,CD,Testing,N,L,133,2203
S117,2,Testing_CB_40_R,Dist,Testing_CB_40,40,B,B,CB,Testing,R,B,134,1639
S117,2,Testing_CW_32_R,Dist,Testing_CW_32,32,R,L,CW,Testing,R,L,135,1352
S117,2,Testing_CW_48_R,Dist,Testing_CW_48,48,R,L,CW,Testing,R,L,136,1984
S117,2,Testing_CB_48_R,Dist,Testing_CB_48,48,B,B,CB,Testing,R,B,137,1288
S117,2,Testing_CB_26_R,Dist,Testing_CB_26,26,R,L,CB,Testing,R,B,138,456
S117,2,Testing_CW_4_R,Dist,Testing_CW_4,4,R,L,CW,Testing,R,L,139,763
S117,2,Testing_CW_6_R,Dist,Testing_CW_6,6,B,B,CW,Testing,R,L,140,2046
S117,2,Testing_CW_8_R,Dist,Testing_CW_8,8,R,L,CW,Testing,R,L,141,3137
S117,2,Testing_CB_44_R,Dist,Testing_CB_44,44,B,B,CB,Testing,R,B,142,717
S117,2,Testing_CB_39_N,Dist,Testing_CB_39,39,R,R,CB,Testing,N,B,143,593
S117,2,Testing_CB_27_N,Dist,Testing_CB_27,27,B,B,CB,Testing,N,B,144,448
S117,2,Testing_CW_15_N,Dist,Testing_CW_15,15,R,R,CW,Testing,N,L,145,979
S117,2,Testing_CW_27_N,Dist,Testing_CW_27,27,L,L,CW,Testing,N,L,146,591
S117,2,Testing_CB_17_N,Dist,Testing_CB_17,17,R,R,CB,Testing,N,B,147,1834
S117,2,Testing_CB_13_N,Dist,Testing_CB_13,13,L,L,CB,Testing,N,B,148,1270
S117,2,Testing_CD_35_N,Dist,Testing_CD_35,35,B,B,CD,Testing,N,L,149,4422
S118,3,Learning_CD_3_R,Dist,Learning_CD_3,3,L,R,CD,Learning,R,L,0,8173
S118,3,Learning_CD_15_R,Dist,Learning_CD_15,15,L,R,CD,Learning,R,L,1,3773
S118,3,Learning_IB_9_R,Dist,Learning_IB_9,9,B,B,IB,Learning,R,L,2,1816
S118,3,Learning_CD_6_N,Dist,Learning_CD_6,6,R,R,CD,Learning,N,L,3,3262
S118,3,Learning_CD_14_N,Dist,Learning_CD_14,14,L,L,CD,Learning,N,L,4,3839
S118,3,Learning_CD_5_R,Dist,Learning_CD_5,5,R,L,CD,Learning,R,L,5,2088
S118,3,Learning_IB_4_N,Dist,Learning_IB_4,4,L,L,IB,Learning,N,L,6,1170
S118,3,Learning_CD_7_R,Dist,Learning_CD_7,7,R,L,CD,Learning,R,L,7,1059
S118,3,Learning_CW_2_N,Dist,Learning_CW_2,2,L,L,CW,Learning,N,L,8,1224
S118,3,Learning_CD_9_R,Dist,Learning_CD_9,9,R,L,CD,Learning,R,L,9,2495
S118,3,Learning_IB_7_R,Dist,Learning_IB_7,7,R,L,IB,Learning,R,L,10,2373
S118,3,Learning_CD_12_N,Dist,Learning_CD_12,12,L,L,CD,Learning,N,L,11,1602
S118,3,Learning_CW_3_R,Dist,Learning_CW_3,3,R,L,CW,Learning,R,L,12,1130
S118,3,Learning_CD_1_R,Dist,Learning_CD_1,1,R,L,CD,Learning,R,L,13,1415
S118,3,Learning_CD_11_R,Dist,Learning_CD_11,11,R,L,CD,Learning,R,L,14,1581
S118,3,Learning_CW_0_N,Dist,Learning_CW_0,0,L,L,CW,Learning,N,L,15,1281
S118,3,Learning_IB_1_R,Dist,Learning_IB_1,1,L,R,IB,Learning,R,L,16,2120
S118,3,Learning_IB_8_N,Dist,Learning_IB_8,8,L,L,IB,Learning,N,L,17,1296
S118,3,Learning_CD_13_R,Dist,Learning_CD_13,13,R,L,CD,Learning,R,L,18,821
S118,3,Learning_IB_0_N,Dist,Learning_IB_0,0,R,R,IB,Learning,N,L,19,1048
S118,3,Learning_CD_8_N,Dist,Learning_CD_8,8,R,R,CD,Learning,N,L,20,1770
S118,3,Learning_CD_0_N,Dist,Learning_CD_0,0,R,R,CD,Learning,N,L,21,1195
S118,3,Learning_CD_2_N,Dist,Learning_CD_2,2,L,L,CD,Learning,N,L,22,1346
S118,3,Learning_IB_2_N,Dist,Learning_IB_2,2,R,R,IB,Learning,N,L,23,876
S118,3,Learning_IB_5_R,Dist,Learning_IB_5,5,R,L,IB,Learning,R,L,24,852
S118,3,Learning_IB_3_R,Dist,Learning_IB_3,3,L,R,IB,Learning,R,L,25,3586
S118,3,Learning_IB_6_N,Dist,Learning_IB_6,6,R,R,IB,Learning,N,L,26,998
S118,3,Learning_CW_1_R,Dist,Learning_CW_1,1,R,L,CW,Learning,R,L,27,1030
S118,3,Learning_CD_4_N,Dist,Learning_CD_4,4,B,B,CD,Learning,N,L,28,1895
S118,3,Learning_CD_10_N,Dist,Learning_CD_10,10,L,L,CD,Learning,N,L,29,1104
S118,3,Testing_CW_41_R,Dist,Testing_CW_41,41,R,L,CW,Testing,R,L,0,4440
S118,3,Testing_CW_9_R,Dist,Testing_CW_9,9,R,L,CW,Testing,R,L,1,1136
S118,3,Testing_CW_16_N,Dist,Testing_CW_16,16,L,L,CW,Testing,N,L,2,1955
S118,3,Testing_CW_17_R,Dist,Testing_CW_17,17,R,L,CW,Testing,R,L,3,1198
S118,3,Testing_CD_18_N,Dist,Testing_CD_18,18,L,L,CD,Testing,N,L,4,1446
S118,3,Testing_CB_40_N,Dist,Testing_CB_40,40,L,L,CB,Testing,N,B,5,1888
S118,3,Testing_CD_48_N,Dist,Testing_CD_48,48,R,R,CD,Testing,N,L,6,1055
S118,3,Testing_CB_22_N,Dist,Testing_CB_22,22,L,L,CB,Testing,N,B,7,2720
S118,3,Testing_CB_36_N,Dist,Testing_CB_36,36,L,L,CB,Testing,N,B,8,1107
S118,3,Testing_CD_13_R,Dist,Testing_CD_13,13,R,L,CD,Testing,R,L,9,1047
S118,3,Testing_CD_19_R,Dist,Testing_CD_19,19,R,L,CD,Testing,R,L,10,1564
S118,3,Testing_CD_17_R,Dist,Testing_CD_17,17,R,L,CD,Testing,R,L,11,1232
S118,3,Testing_CB_0_N,Dist,Testing_CB_0,0,R,R,CB,Testing,N,B,12,3231
S118,3,Testing_CW_35_R,Dist,Testing_CW_35,35,R,L,CW,Testing,R,L,13,2981
S118,3,Testing_CW_45_R,Dist,Testing_CW_45,45,R,L,CW,Testing,R,L,14,1345
S118,3,Testing_CD_20_N,Dist,Testing_CD_20,20,L,L,CD,Testing,N,L,15,1475
S118,3,Testing_CW_4_N,Dist,Testing_CW_4,4,L,L,CW,Testing,N,L,16,1416
S118,3,Testing_CW_26_N,Dist,Testing_CW_26,26,L,L,CW,Testing,N,L,17,1536
S118,3,Testing_CW_40_N,Dist,Testing_CW_40,40,L,L,CW,Testing,N,L,18,921
S118,3,Testing_CD_15_R,Dist,Testing_CD_15,15,L,R,CD,Testing,R,L,19,992
S118,3,Testing_CW_19_R,Dist,Testing_CW_19,19,R,L,CW,Testing,R,L,20,2208
S118,3,Testing_CD_22_N,Dist,Testing_CD_22,22,L,L,CD,Testing,N,L,21,2565
S118,3,Testing_CD_5_R,Dist,Testing_CD_5,5,R,L,CD,Testing,R,L,22,1524
S118,3,Testing_CB_43_R,Dist,Testing_CB_43,43,R,L,CB,Testing,R,B,23,1146
S118,3,Testing_CD_46_N,Dist,Testing_CD_46,46,R,R,CD,Testing,N,L,24,1379
S118,3,Testing_CB_30_N,Dist,Testing_CB_30,30,R,R,CB,Testing,N,B,25,2020
S118,3,Testing_CD_45_R,Dist,Testing_CD_45,45,R,L,CD,Testing,R,L,26,1557
S118,3,Testing_CW_47_R,Dist,Testing_CW_47,47,R,L,CW,Testing,R,L,27,1544
S118,3,Testing_CB_15_R,Dist,Testing_CB_15,15,R,L,CB,Testing,R,B,28,748
S118,3,Testing_CB_5_R,Dist,Testing_CB_5,5,B,B,CB,Testing,R,B,29,1758
S118,3,Testing_CB_45_R,Dist,Testing_CB_45,45,R,L,CB,Testing,R,B,30,1209
S118,3,Testing_CB_42_N,Dist,Testing_CB_42,42,L,L,CB,Testing,N,B,31,2920
S118,3,Testing_CB_7_R,Dist,Testing_CB_7,7,B,B,CB,Testing,R,B,32,997
S118,3,Testing_CB_8_N,Dist,Testing_CB_8,8,L,L,CB,Testing,N,B,33,2064
S119,3,Learning_CW_1_R,Dist,Learning_CW_1,1,R,L,CW,Learning,R,L,0,2867
S119,3,Learning_CD_15_R,Dist,Learning_CD_15,15,B,B,CD,Learning,R,L,1,2820
S119,3,Learning_CD_3_R,Dist,Learning_CD_3,3,L,R,CD,Learning,R,L,2,7213
S119,3,Learning_CD_11_R,Dist,Learning_CD_11,11,B,B,CD,Learning,R,L,3,29342
S119,3,Learning_CD_2_N,Dist,Learning_CD_2,2,R,R,CD,Learning,N,L,4,1455
S119,3,Learning_CD_0_N,Dist,Learning_CD_0,0,L,L,CD,Learning,N,L,5,2214
S119,3,Learning_CD_9_R,Dist,Learning_CD_9,9,R,L,CD,Learning,R,L,6,1066
S119,3,Learning_CD_8_N,Dist,Learning_CD_8,8,L,L,CD,Learning,N,L,7,817
S119,3,Learning_IB_8_N,Dist,Learning_IB_8,8,L,L,IB,Learning,N,L,8,1538
S119,3,Learning_CD_6_N,Dist,Learning_CD_6,6,L,L,CD,Learning,N,L,9,900
S119,3,Learning_IB_2_N,Dist,Learning_IB_2,2,R,R,IB,Learning,N,L,10,2575
S119,3,Learning_IB_4_N,Dist,Learning_IB_4,4,R,R,IB,Learning,N,L,11,1634
S119,3,Learning_CW_2_N,Dist,Learning_CW_2,2,B,B,CW,Learning,N,L,12,855
S119,3,Learning_IB_3_R,Dist,Learning_IB_3,3,R,L,IB,Learning,R,L,13,1068
S119,3,Learning_CD_14_N,Dist,Learning_CD_14,14,L,L,CD,Learning,N,L,14,1521
S119,3,Learning_CW_0_N,Dist,Learning_CW_0,0,B,B,CW,Learning,N,L,15,1846
S119,3,Learning_CD_10_N,Dist,Learning_CD_10,10,R,R,CD,Learning,N,L,16,1103
S119,3,Learning_IB_9_R,Dist,Learning_IB_9,9,B,B,IB,Learning,R,L,17,994
S119,3,Learning_IB_7_R,Dist,Learning_IB_7,7,L,R,IB,Learning,R,L,18,1926
S119,3,Learning_CD_12_N,Dist,Learning_CD_12,12,L,L,CD,Learning,N,L,19,1358
S119,3,Learning_IB_6_N,Dist,Learning_IB_6,6,B,B,IB,Learning,N,L,20,1051
S119,3,Learning_IB_0_N,Dist,Learning_IB_0,0,B,B,IB,Learning,N,L,21,2219
S119,3,Learning_CD_1_R,Dist,Learning_CD_1,1,R,L,CD,Learning,R,L,22,1296
S119,3,Learning_IB_5_R,Dist,Learning_IB_5,5,B,B,IB,Learning,R,L,23,2139
S119,3,Learning_CD_5_R,Dist,Learning_CD_5,5,R,L,CD,Learning,R,L,24,1418
S119,3,Learning_CD_4_N,Dist,Learning_CD_4,4,B,B,CD,Learning,N,L,25,1232
S119,3,Learning_CW_3_R,Dist,Learning_CW_3,3,R,L,CW,Learning,R,L,26,1212
S119,3,Learning_IB_1_R,Dist,Learning_IB_1,1,L,R,IB,Learning,R,L,27,1003
S119,3,Learning_CD_7_R,Dist,Learning_CD_7,7,B,B,CD,Learning,R,L,28,818
S119,3,Learning_CD_13_R,Dist,Learning_CD_13,13,R,L,CD,Learning,R,L,29,1541
S119,3,Testing_CD_15_R,Dist,Testing_CD_15,15,R,L,CD,Testing,R,L,0,2526
S119,3,Testing_CW_44_N,Dist,Testing_CW_44,44,B,B,CW,Testing,N,L,1,1911
S119,3,Testing_CD_4_N,Dist,Testing_CD_4,4,L,L,CD,Testing,N,L,2,1443
S119,3,Testing_CW_29_R,Dist,Testing_CW_29,29,R,L,CW,Testing,R,L,3,1948
S119,3,Testing_CD_30_N,Dist,Testing_CD_30,30,L,L,CD,Testing,N,L,4,2661
S119,3,Testing_CB_31_R,Dist,Testing_CB_31,31,R,L,CB,Testing,R,B,5,1724
S119,3,Testing_CD_0_N,Dist,Testing_CD_0,0,B,B,CD,Testing,N,L,6,1447
S119,3,Testing_CD_7_R,Dist,Testing_CD_7,7,R,L,CD,Testing,R,L,7,1232
S119,3,Testing_CW_30_N,Dist,Testing_CW_30,30,B,B,CW,Testing,N,L,8,1336
S119,3,Testing_CD_11_R,Dist,Testing_CD_11,11,B,B,CD,Testing,R,L,9,3709
S119,3,Testing_CB_29_R,Dist,Testing_CB_29,29,B,B,CB,Testing,R,B,10,1470
S119,3,Testing_CD_1_R,Dist,Testing_CD_1,1,R,L,CD,Testing,R,L,11,1222
S119,3,Testing_CB_23_R,Dist,Testing_CB_23,23,L,R,CB,Testing,R,B,12,1307
S119,3,Testing_CB_3_R,Dist,Testing_CB_3,3,L,R,CB,Testing,R,B,13,2518
S119,3,Testing_CB_35_R,Dist,Testing_CB_35,35,B,B,CB,Testing,R,B,14,2045
S119,3,Testing_CW_43_R,Dist,Testing_CW_43,43,R,L,CW,Testing,R,L,15,1680
S119,3,Testing_CB_25_R,Dist,Testing_CB_25,25,B,B,CB,Testing,R,B,16,986
S119,3,Testing_CW_42_N,Dist,Testing_CW_42,42,B,B,CW,Testing,N,L,17,1989
S119,3,Testing_CB_24_N,Dist,Testing_CB_24,24,R,R,CB,Testing,N,B,18,1883
S119,3,Testing_CD_47_R,Dist,Testing_CD_47,47,R,L,CD,Testing,R,L,19,1204
